Primary Key,Review Text,Score,Date,Apartment Complex,Confirmed Tenant
af709852-c572-492f-b3ee-2243aad4fcfc,"I have lived here for 8 years, and have been very happy. There have been changes to the place, and changes in the office, but things are always good here. I do not plan to move any time soon.",4.2,7/28/2010,Riverlake Apartments,Yes
37154908-9b44-4f46-8851-587a72fdf61e,"I recently moved to Riverlake Apartments, and I am very happy. The office ladies were very helpful and I was able to find a good bank, a great seafood place, and Wal-Mart. I'm from New Jersey, and this is a very nice place to live.",4.5,6/30/2010,Riverlake Apartments,Yes
1ab1ca73-4b6e-48cc-9f45-e063ca6ed05b,"The women at the office are fantastic! The maintenance men are the bomb! This is the sweetest place to live, and my family and I are very happy here.",4.5,6/30/2010,Riverlake Apartments,Yes
a76d309c-f694-401b-b740-f820d1f5e905,"I drove by Riverlake and decided to stop and take a look at the model. After talking with the lady in the office and reviewing the model, I was a little hesitant to lease because the exteriors needed work and the interiors needed updating.",1.7,11/11/2009,Riverlake Apartments,Yes
9f3db887-a523-4a41-b99b-ab34689ab466,"This is the second time I have lived in Riverlake Apartments. The first time was about 10 years ago, and it was great then. Now, it's not as good as it used to be. There are a lot of roaches and mold.",1.0,7/16/2008,Riverlake Apartments,Yes
d846f863-e6a2-4f5b-9ab0-ed51c767b816,MMM...Ok so we have established the new management sucks and is to blame for everything at Riverlake. Roaches...yep I can see that because in the month or so she has been here she has made sure to personally go in and infest your apartment with them herself...,3.7,7/6/2008,Riverlake Apartments,Yes
7bbbfd5b-f4ed-448d-ab95-5938ce0224a1,"I heard it was section 8 before I moved in. Three days after moving in, I had roaches crawling out of the walls and in the kitchen.",1.3,7/16/2008,Riverlake Apartments,Yes
e9b7056e-4013-4887-a0a0-7706e380f7ba,"you will loose your furniture. I lost all my furniture and electronics from roaches and management stinks I complain about the roaches, they don't do ----,I moved out with only my clothes and dishes.",1.0,7/15/2008,Riverlake Apartments,Yes
90bdc1ff-5402-4c1e-912a-75442e6d46be,Really...is this necessary??? MMM...Ok so we have established the new management sucks and is to blame for everything at Riverlake. Roaches...yep I can see that because in the month or so she has been here she has made sure to personally go in and infest your apartment with them herself...,3.7,7/6/2008,Riverlake Apartments,Yes
6d951bc7-4edc-4dba-a44c-76a9f2f7d40a,what a dump! SECTION 8!!!!,1.3,7/16/2008,Riverlake Apartments,Yes
31516a94-f95a-47d1-bea3-3893f88fe6c8,"I have lived at Riverlake Apartments on different occasions. I found the former office team to be very kind and courteous but, so goes with new management also comes new personnel, business is business. I have had the privilge to meet the new office manager. I think she is very professional and as far as never smiles I assume the hateful writer has been watching her every move to know that she never smiles. The times that I have been inside the office, she has smiled and been very professional. In regards to the buildings falling down, not true. I havent seen a dump truck come in and haul the(FALLING DOWN)debris yet, and the last time I heard if you have a building that is already stucco, its feasible to repair with stucco and not wood or block that wouldnt look right, but the repairs were long needed before the new managment took over. The building in question has needed repairs for over a year. So if the reason you chose to live at Riverlake was based entirely on the office staff, you should not have because people come and go, it should have been because you liked the complex.",3.7,7/1/2008,Riverlake Apartments,Yes
dd293da6-102b-4adb-80cf-340d7993a9c3,"I've lived at Riverlake Apartments for a while now and I can say that the new management is doing a great job. The apartments are clean and well-maintained, and the staff is friendly and helpful. I would definitely recommend this complex to anyone looking for a nice place to live.",4.5,No Date,Riverlake Apartments,Yes
8f4eb1ff-866d-455b-a7d6-fe80a9b092b7,Think twice before moving into Riverlake Apartments. The management is unresponsive and the maintenance is slow. The apartments are old and need renovation. Not worth the price.,2.0,No Date,Riverlake Apartments,Yes
3000a6b5-1f9b-4980-8021-17f36d6fe897,"cannot be counted on for legitimate complaints as I see they took a review that was a defamation of character against a manager,why would they allow that ? Woman who did this will be judged by God for sure.Now as for my apartment,things are slow to get done etc...the manager,s hands are probably tied by company she works for, but to no avail is one's character to be defamed.",4.0,8/5/2021,Arbours at Garden Grove,Yes
00778a67-888e-4786-8b6a-a8125a48e744,Pam Dolan the property manager allowed my fiancé to come in and out of her apartment all hours of the night sleeping with him while I was unaware of what was going on. Beware!!!!! She gave him a garage without charging for it so she could sleep with him!!!!! Beware!!! Do not rent here!!! She dresses like a ----- and will sleep with your husband!!!!!!,1.0,4/15/2021,Arbours at Garden Grove,Yes
683f78df-a706-4e1f-ac24-305d29f468c9,"I HATE THIS COMMUNITY MANGER AND MANTAINCE IS BAD. The property manager is seldom, if ever in the office, and to be honest, I wonder how they ever get their apartments rented.",2.3,7/12/2014,Arbours at Garden Grove,Yes
014113a9-a8d1-4172-ba41-bfb904f9a560,"We have happily lived in this complex says 2008 and have always been satisfied with the level of safety, cleanliness, and the upkeep of the property in general. The leasing office manager Pamela and the maintenance supervisor Danny do a great job of making sure we as residents are kept comfortable & satisfied. Even late night maintenance requests are responded to promptly.",5.0,8/29/2014,Arbours at Garden Grove,Yes
d6227446-6587-4afc-a0b8-41e2b7fe2cac,"I am a returning resident to this beautiful property and could not be happier. The property is kept immaculate and always looks perfect. The residents here are quite nice. The maintenance here is handled in a very prompt and timely manner. The office manager is absolutely wonderful. She is warm and friendly, yet very professional at her job.",5.0,8/29/2014,Arbours at Garden Grove,Yes
bf691bbc-cfc2-48b6-b848-2ddfe009e79a,"I have live here almost 3 years now, and am completly happy w/the maintance and prop manager. The prop manager, goes above and beyond to make the neighborhood kids happy by giving them popcycles on hot dsys after school. She is very friendly, and is easy to talk to about problems or concerns.",4.7,8/27/2014,Arbours at Garden Grove,Yes
a0d4b3ad-fbdb-4441-8cf8-db67135910eb,I lived at the Arbours for three years. It was a very nice apartment with no major issues. Maintenance took care of any minor problem quickly. The staff is very friendly and Pamela does a lot to make the residents feel welcome.,3.8,10/14/2013,The Arbours,Yes
b205bbf5-7fe3-4868-b20a-047e89170850,The Apartment Complex is great we have had a girls night out at the facility that is displayed when you rent an apartment but they charge 100 to use it.,1.8,4/22/2011,The Arbours,Yes
0c41fc6c-5795-46b4-9d68-e39fa625c45f,The new staff do all they can for you.. i would recommend the arbours as a place to rent.,3.8,4/22/2011,The Arbours,Yes
1f257a6d-a416-4057-b638-9b9fad3f490f,"Management is really trying to take a interest in the children that live in this apartment complex. Which is something that did not take place before. Also if there is a problem and you call in a work order it is now answered with no delays, where as with the past Maintenance Person it seemed to take forever. So if you like a great area to live in and you are choosing to rent then The Arbours to Where to stop in and Take a look.",5.0,5/13/2010,The Arbours,Yes
86621b18-5f6c-4e31-9454-c9566a2a78fa,"I have lived here for almost 2 years. The first year was great, now it is horrible. Everything in my apartment breaks if you even barely touch it. The maintenance staff don't know how to properly fix anything. My a/c was not working for several days and still doesn't work properly. I will not be renewing my lease no matter how much they lower my rent. The property looks horrible. Trash everywhere, landscaping looks bad. They are moving in trashy people. They don't care who they rent to. The office staff is nice but very dumb, they don't know what they are doing in there. This place is a mess!!",1.0,3/12/2010,The Arbours,Yes
907d5ea4-3fa4-43b7-b8cf-3c50dd8f773b,Save your money and do not move here! The management is horrible and does not care about the residents. They only care about getting paid. The apartments are dirty and have bugs. The neighbors are loud and rude. I would not recommend this place to anyone.,1.0,7/31/2009,The Arbours,Yes
74e0a60c-589b-4ca2-bb00-496ddf53c365,"I cant wait until my lease is up! The management at this facility is very poor. The main property manager here is very, very un-friendly. When I moved in they did NOT do a walk through with me. My apartment was VERY dirty. There was crap in the toilets, it stank like sewage.",2.2,7/31/2009,The Arbours,Yes
50586981-fcc5-4c22-9ee4-88c5b3f02b61,"I moved in and the apartment was not clean. The stove was filthy, there was a dried up rodent leg in my laundry room, the sinks had stains that I cleaned successfully. Everytime they think you have done something or not done something they want they leave a semi aggressive 7 day notice of intent on your door.",2.2,7/31/2009,The Arbours,Yes
a4f409c4-7b6f-4c20-970a-6666b4e4fd52,"Debby is a liar, she is the main property manager. She lied directly to my face on several occasions. Her sibling is also the maintenance man. I use maintenance man as lightly as possible. The linolium in my laundry room was raised up where it was attempted to be patched.. I did not want to get blamed so I replaced it myself.",2.2,7/31/2009,The Arbours,Yes
1e4c4901-5c9c-4031-9353-240a4a3ea6d5,"The management at this facility is very poor. The main property manager here is very, very un-friendly. When I moved in they did NOT do a walk through with me. My apartment was VERY dirty. There was crap in the toilets, it stank like sewage. I complained about it and I was told there was not a problem.",2.2,7/31/2009,The Arbours,Yes
1c6154e4-4a42-4666-9a69-1dbd4f808ab3,I have several friends how will not post here that live or lived here. They moved out and…,2.2,7/31/2009,The Arbours,Yes
24e4092e-2afd-4cf8-a960-66efbbee1529,The management is horrible and does not care about the residents. They only care about getting paid. The apartments are dirty and have bugs. The neighbors are loud and rude.,1.0,3/12/2010,The Arbours,Yes
eb24cfc0-3a08-451a-9f56-592d60a0af21,I would not recommend this place to anyone. The management is unresponsive and uncaring. The apartments are in disrepair and the neighborhood is unsafe.,1.0,3/12/2010,The Arbours,Yes
22966722-6aba-4a1c-b778-c0ca417ac343,N/A,4.5,03/19/2018,Arbours at Garden Grove,Yes
d4470252-26c1-4556-b89d-68674ed4ee4e,"I've had a great experience at Bainbridge so far. The apartment is great and well maintained, the community is courteous and the amenities are great. I wouldn't mind having hot chocolate in the lobby machine. Seems like we are always out. But when that is the only complain. I would say we are doing great!",5.0,2/16/2025,Bainbridge Mission Pointe,Yes
dd505e9d-d765-4d9a-b963-28d00ee7cc3b,The staff here (Christian and Maria) have been such friendly people. They are quite responsive and deliver. I am excited to call this place home. The maintenance crew was pretty awesome too. Kevin quickly responded to an inquiry and helped me with other things as well.,4.7,2/11/2025,Bainbridge Mission Pointe,Yes
bbd2ec31-a79e-4c05-9b67-cea20186538c,"Move in process was super easy, everyone including maintenance was very helpful and asking if I needed help with anything. The property is beautiful and I can't wait to do some mire exploring around the property",5.0,2/7/2025,Bainbridge Mission Pointe,Yes
16fcc492-2cfa-4d44-bd19-3203a9768d0a,"The community started very well when I moved here, everything was in perfect condition, it was a new community, but over the years it has changed. The grills for making barbecues are always in poor condition and take a long time to repair and there are very few, there is only one in the pool area which does not meet the satisfaction of all of us who live here.",3.5,2/2/2025,Bainbridge Mission Pointe,Yes
ed62eb54-d9b5-45e9-a65b-0f33c24c25cb,"Community is nice and clean. Love the amenities and appliances in my apartment. When I first moved in the office staff was amazing and always called to follow up with work orders etc. now that a new crew has joined the office things don't move as smoothly. There's often a lot of typos or mistakes in the mass emails that go out, sometimes struggle to get them on the phone, and notice they don't always have clear answers. I think with time it will improve again but I do appreciate the community events they have.",4.0,1/28/2025,Bainbridge Mission Pointe,Yes
3a3fce2b-d8c0-4e97-b1a9-9f8f935376f1,"Some services are dropping quality since we move in. The common area in the building is way too dirty. The walls are dirty since last hurricane and floor cleaning is very very bad, specially around the parking lot stairs. This is making us want to move out sooner",3.3,1/26/2025,Bainbridge Mission Pointe,Yes
8956591c-e2e1-48ce-bc4e-2f5feb67ecc9,Six months later and the issues present at move in are still not fixed. If I had known it would be like this I would have NEVER moved here. There are tons of other apartments nearby. Don't move here!!!,1.5,1/19/2025,Bainbridge Mission Pointe,Yes
8b3868a0-579a-4d62-a373-29f7b15bf113,"Great community. The right riser vices and location. Kids friendly, pets friendly, no smokers, close to great schools, close to sites and markets close to highways. Good to be here. Personnel is great and community activities are always available.",5.0,1/17/2025,Bainbridge Mission Pointe,Yes
84849ef0-9548-4c73-901b-9a826fcda4be,It's deteriorating due to cleanliness issues. Dog urinating everywhere. Garbages rules are not enforced. ( see trash left in corridors for whole day). Walls full of spider. Flies etc. thank you very much.,3.7,1/17/2025,Bainbridge Mission Pointe,Yes
cace8825-fe5d-4961-a34c-949985cd793a,"The response to issues has been outstanding. Overall the whole living experience has been great. The community regularly offers food trucks, parties and other activities. The garbage collection is an added bonuses I didn't know I would enjoy.",4.7,12/24/2024,Bainbridge Mission Pointe,Yes
63df1e3e-b20b-4f69-b540-b9fbd7bf6a0e,"Best experience since day one, love the community. Moving here was the best decision I made so far! It's wonderful to know that you appreciate the comfort and spaciousness of our residences, as well as the accessibility of local amenities.",5.0,12/24/2024,Bainbridge Mission Pointe,Yes
181edcf7-2276-420b-acbf-f045487ca841,"Overall, a very pretty quiet place to live. The community room offer lots of games and you can lounge & relax. The pool overlooking the lake is breathtaking. Lots of relaxing shaded spots. Grilling is great over here too!",4.8,11/26/2024,Bainbridge Mission Pointe,Yes
7586735c-5d3d-4edf-a475-57684424e1e4,"When you first look at this community online or in person, you become drawn to it - a feeling of home you know you're going to find. If you're unsure about where to tour next, make sure to go by and check out Bainbridge Mission Pointe. Joi made such a stressful decision and day into a memorable experience - her professionalism, courtesy, and tour experiences are unmatched.",4.8,10/27/2024,Bainbridge Mission Pointe,Yes
06266d9c-ebea-4933-ae64-f1f752b4ca59,"So far not impressed. Too many impersonal software platforms (like this one) to deal with, making management is disengaged with residents day to day.",2.2,8/23/2024,Bainbridge Mission Pointe,Yes
93fbd25b-4ecf-4797-b968-05e75a4a14de,"Localiza??o boa, por?m aluguel muito alto para um apartamento de 2 quartos, no site diz que os apartamentos s?o de luxo talvez seja o motivo do aluguel ser t?o alto , por?m pra isso ? um apartamento normal , bom mas sem luxo",4.2,8/7/2024,Bainbridge Mission Pointe,Yes
63e06426-1f04-4fd8-bc2c-f40a0fc79a26,I was impressed with the overall community and the size of the apts. The reps are very professional and down-to-earth which made me feel very comfortable and look forward to viewing other floor plans.,4.3,2/3/2024,Bainbridge Mission Pointe,Yes
f93a0ce4-9306-426a-b11d-2104e13927e6,Customer service was excellent from viewing to move in. The leasing agent (Noel) made the process less complicated and was accommodating with the move in date since I was relocating from Canada.,4.3,1/16/2024,Bainbridge Mission Pointe,Yes
fdebb652-518e-4be6-b5dd-542624fe381d,"Excellent neighborhood to live in. The place is safe. Great access to hospitals, stores, and recreational areas.",4.5,12/3/2023,Bainbridge Mission Pointe,Yes
fcccf810-d19f-4130-8865-44ef4ba54aad,"Awful experience they don't really care about the people, they only care about rent their units and that's it, once you are in it's up to you and they are so rigorous on fines but only to their side! Bad experience",1.8,11/26/2023,Bainbridge Mission Pointe,Yes
388e0a99-6724-46ae-b6fc-2b86202f4ec3,"I HAVE NOT LIVED HERE YET, I AM MOVING IN A MONTH. BUT THE COMMUNITY SEEMS VERY GOOD, EVERYTHING IS VERY CLEAN, THE INFINITE POOL LOOKS VERY VERY NICE, THEY HAVE A LOT OF PARKING SPACE AND IS NEAR THE GROCERY STORES",5.0,1/5/2024,Bainbridge Mission Pointe,Yes
3b7ad1c9-abc6-4851-bfad-c5ec08e4d5c8,"Awful experience they don't really care about the people, they only care about rent their units and that's it, once you are in it's up to you and they are so rigorous on fines but only to their side! Bad experience",1.8,11/26/2023,Bainbridge Mission Pointe,Yes
8b3dd5d7-1008-4a85-9016-7c53047af0c8,"I didn't move yet, but everything is being carried on with such dedication by the Bainbridge staff that I can't wait to move and see everything with my own eyes and thank everyone from the staff personally for doing my relocation so smooth.",5.0,11/14/2023,Bainbridge Mission Pointe,Yes
e952de19-6ca5-46ad-b1ad-c8c56c8b2d72,PROS: This is a new and clean community with a great location. The amenities are high quality. Staff is helpful and responsive. CONS: Can get quite noisy at night... especially from dogs and banging security gates. Most residents don't let the gate close gently which ends in a loud bang. Residents should also be able to make payments online WITHOUT a service charge.,4.5,9/6/2023,Bainbridge Mission Pointe,Yes
fb25f958-401b-448f-8d83-a92858e414f6,"I have three days of experienced, but extremely comfortable living here. Very nice apartments, excellent location, beautiful amenities and common areas. Recommend living here, pets are a part of the community",5.0,9/3/2023,Bainbridge Mission Pointe,Yes
73da6515-83ea-4556-b236-50c16a64f141,My experience at this community has been a pleasant one. The environment is. Kept clean and well protected. It's a very quiet neighborhood for those who work remotely. The staff is Profesional and Efficient.,4.2,8/28/2023,Bainbridge Mission Pointe,Yes
fbf4c6b1-3e18-4fe8-aec2-204960e2ff24,(10 Reviews),4.7,No Date,Dwell Nona Place,Yes
e51c6ccd-80a7-4d25-bb70-49386339b0b4,(4 Reviews),4.4,No Date,Novel Nona,Yes
ae3dfd87-f6da-4807-914a-c7fc13378d47,(29 Reviews),4.2,No Date,Lake Nona Water Mark,Yes
c49e1361-fede-4c01-9fb3-e575fa59297b,(367 Reviews),4.0,No Date,Sanctuary at Eagle Creek Apartments,Yes
6aa4ecc8-7a47-4bcb-a93e-4d8049ca7c90,In love with my new apartment. The sunset with the lake view in front is gorgeous. Huge kitchen island and walk in closets. Lots and lots of kitchen cabinets. Huge soaking bath. The gym is clean and lots of different workout equipment.,4.5,1/31/2025,The Addison,Yes
34d750d9-5d00-447d-8617-d76b161b541e,I like the amenities and the apartment space in beautiful. I would hope that with how much we are paying there would be no bugs but we have had nothing but bug problems since we moved in. We are tidy people and we keep things very clean so it seems as though this bug issue is an apartment problem rather than a lifestyle issue.,4.2,1/26/2025,The Addison,Yes
7d50277b-d0f4-48eb-bcf8-49db964b307e,Management doesn't hold renters to and standard. Multiple people smoke in unit. No one ever cleans the grills after use. Multiple noise complaints of my neighbors. Holes in the ground. The dog park is poorly maintained. In unit is nice but not worth the price. Valet trash is nice but at a cost.,2.7,1/20/2025,The Addison,Yes
d3d2476a-08c9-4ebb-ad08-da9a33f5c144,"One of the best complexes I've lived in Orlando, I am in the 4th floor and is like I don't have neighbors, super quiet and respectful everyone, next contract is will stay in this complex, very well located and clean",5.0,1/6/2025,The Addison,Yes
ea98e1a3-7e81-4803-a628-c2ce736a2d53,Overall a great community with great amenities. The staff is available for concerns regularly. I do like the valet trash pickup. The only issue is with parking when motorcycles take up full spots for each individual cycle as there are quite a few,4.5,12/28/2024,The Addison,Yes
a22257ac-6c10-4105-a5d5-aaae67644995,"I love that is a quiet place, the community management is very efficient and friendly, the commun area is always clean and they care about everyone. The only suggestion I will have to say is about parking, is difficult to found a parking close to the building and even more during the night",4.5,12/18/2024,The Addison,Yes
5c39f9ba-f261-42e7-bb67-bb9c585cf539,My experience at this community has been for the most part a very good one. The staff is kind very responsive. The amenities are always well kept accessible and up-to-date. Monthly activities are always communicated via email and in the calendars placed in the elevators.,4.5,11/15/2024,The Addison,Yes
6852cc1b-093e-4d4a-a8c8-e7970027443e,"I enjoy the amenities at this community. It feels like a secure complex. It seems that the community is very active and enjoy the amenities regularly. So far, the only issues I've experienced are with the dog trash bins being full, and dog feces on the stairwell.",4.0,8/12/2024,The Addison,Yes
124f38ab-a7be-4d07-8d96-97c6f43533ae,"El apartamento y el lugar es perfecto, mi esposo y yo conseguimos un lugar donde vivir y poder estar seguros, se siente como estar en un hotel, la experiencia ha sido realmente maravillosa, agradable lugar",5.0,8/12/2024,The Addison,Yes
77c08eab-c39e-481f-92d2-d130c450856f,Bad experience with this Apartment. Bad experience with this Apartment. Bad experience with this Apartment. Bad experience with this Apartment. Bad experience with this Apartment. Bad experience with this Apartment.,1.0,5/3/2024,The Addison,Yes
c3b5336a-ccb2-4efc-ba9e-d6ffbf064e29,"Excelente servicio y una comunidad muy bonita y tranquila. La calidad del personal es muy buena, la recepcionista es realmente extraordinaria, amable y super eficiente. Ella aporta un gran valor agregado a la comunidad.",5.0,4/12/2024,The Addison,Yes
24620cdc-ab74-42f8-83c1-458c2c53ff98,"It was a good experience getting to know this community. It is in a good location, it is clean, comfortable and very quiet. It was a good experience getting to know this community. It is in a good location, it is clean, comfortable and very quiet.",5.0,4/12/2024,The Addison,Yes
8d0397ee-9a18-40fa-8b6f-c03a53cfa603,"Excellent experience. I am very satisfied with this community. The quality of the services, the kindness of the maintenance staff and the offices are impressive. The receptionist is really extraordinary, friendly and super efficient.",4.5,4/7/2024,The Addison,Yes
515ec88d-1f6a-4829-9d78-7d9d7c6f3425,"All around I give this complex a 4/10. From the outside it looks great, but after you begin living here it's a mess. We have had a mild roach problem and mold growth.",2.8,4/5/2024,The Addison,Yes
df5497c2-cf73-47ed-9f19-47db2fa7b3cc,"They send out emails alerting us of scheduled maintenance but half the time it gets cancelled or they don't even show up to do it. The leasing office often comes off as condescending, and they seem confused as to how their job actually works. The high rent isn't worth the hassle. Plus they've raised it every year despite not actually adding anything of value to the community, amenities, or the units. I have rented here since they opened this location, but I will not be renewing my lease after this year.",2.7,3/30/2024,The Addison,Yes
5c3beb95-fb1b-481c-b6e4-c7059280580f,"Poor management, lack of experience, poor security, break in to cars and storage units. Not worth the money paid for rent and amenities. Lack of parking for residents and have to park far from your building.",2.7,3/30/2024,The Addison,Yes
b0c39189-041a-45fe-8de8-a63ce1172266,"Nice community- being up-kept well - great location Locker area for shipment can become overwhelming during holidays since there isnt really proper organization-walls are a bit too thin can hear alot of the neighbors noise ( dog barking,music etc)",4.2,3/5/2024,The Addison,Yes
95f5fe16-7bd6-4aef-9962-052153dc2cbf,"Living at Addison at Lake Bryan has been a great experience. I like the idea that it's off the beaten path, yet close to everything you need. The maintenance of the property is kept up and the staff is always pleasant and available to answer any questions.",5.0,2/21/2024,The Addison,Yes
3b571a93-ac0c-4a64-8215-cb0d5ad43adf,"Es una excelente comunidad,donde reina el respeto y la amabilidad.?l persona de la oficina es excelente siempre estan para ayudarte,las ?reas verdes son muy bonitas.",5.0,12/16/2023,The Addison,Yes
3fa371e3-c2ad-4938-8055-491caad3810d,"Been here almost two years and we absolutely love it. Never any pest issues, very fast with maintenance requests. Suggestions for future would be a gate for entering and exiting and assigned parking spots.",4.7,12/16/2023,The Addison,Yes
ce98b271-a341-44f8-a82d-e3dd029a7e51,"All I can say is I will most certainly not be renewing my lease when the time comes. One issue after another, I have had it living in this so called luxury apartment complex. Many of complexes in the area that are significantly cheaper and offering the same amenities, as this one. Find somewhere else.",2.0,12/16/2023,The Addison,Yes
4835014f-702d-4710-9b4e-869c40f008e7,It is a great place to live. Close to everything you need. Maintenance is always on top of things and the office staff is very friendly.,4.7,4/2/2023,The Addison,Yes
15016089-45b6-4c1f-90b3-1cf2f7fb4b09,"Great, wish you spray the whole building for germany roaches and other insects Appreciate the friendly utter and making this as family home",5.0,12/15/2023,The Addison at Lake Bryan,Yes
574cd663-1df3-45d4-9b52-9483aa460b8a,"Good location, nice space, cute apartments, the staff is awesome. It would be nicer if the amenities were 24 hours, but great overall. Lovely decoration everywhere kudos to the interior designer and the cleaning crew",5.0,12/13/2023,The Addison at Lake Bryan,Yes
b375caab-3c2b-4a0f-91ad-9755f163add8,"Our experience was absolutely incredible. We had a lot of appointments at other locations that day, but by far The Addison Lake Bryan was our top choice. Everything about the community lent itself to somewhere we want to begin our next chapter. For us, this would be the first home we live in by ourselves as a married couple, and that is a big moment, and choosing the right place was something we are taking very seriously. We started our search relatively early to get a feel for the different communities and if we aren’t at the Addison in a few months, it would be the biggest shock! We have been recommending this location for weeks now!",5.0,12/3/2023,The Addison at Lake Bryan,Yes
aa5801c4-3292-4ad8-a211-5e5440855fa3,"The feeling of living at The Addison is cozy and safe, the leasing and maintenance team is efficient, the property is close to a new rests and shopping area in LBV, the traffic is PERFECT. Love it",5.0,11/11/2023,The Addison at Lake Bryan,Yes
78f8b398-339e-44a1-8277-562031d503f1,"148 Reviews, 4.1 score",4.1,No Date Provided,Cane Island,Yes
c19555a8-472c-430a-9487-714332ad5a26,"88 Reviews, 4 score",4.0,No Date Provided,Ancora Apartments,Yes
3460fa45-5024-48ce-875c-6fa697a223af,"82 Reviews, 4.4 score",4.4,No Date Provided,Cortland World Gateway,Yes
52e8972d-cfdb-4815-ae91-985839699261,"50 Reviews, 2.8 score",2.8,No Date Provided,Cumberland Park,Yes
ea4429f7-b132-45a3-84a9-506a45e5c8ec,"I really like living here, the size of the apartment is great, but there are a lot of cockroaches and the maintenance is not quick to return. The neighbors are quiet, and the common area is spacious.",3.3,2/13/2025,Fourteen 01,Yes
e0995917-5ffc-4f5e-b6fb-6f08333407a0,"Great people and professional, kind. Great listeners. They work hard. When I got my apartment I noticed every detail is good. Everytime they come in they go straight to help. Everytime I go to office they are kind.",5.0,1/12/2025,Fourteen 01,Yes
08678c99-f6f6-4ea5-a729-d438882e7441,"I love the counter tops, but had issues with cockroaches and some damage from previous tenants, however the platinum renovations are highly recommended.",4.8,1/11/2025,Fourteen 01,Yes
8f3450d6-5349-490a-96f9-6badfc5db2b9,The moving in process was very simple and easy. Had no issues. However the few days after move in we're hectic. Maintenance wasn't coming by to fix the apartment. We kept having issues with roaches in the kitchen and lots of damage left over from the previous tenants.,3.7,1/4/2025,Fourteen 01,Yes
f8285624-1358-45cf-b6ad-f6389ce999cc,I've been here since 2018 And I personally find the community team here amazing From office staff to the maintenance An amazing group of people I'm even looking to move to a new remolded unit here in the community,4.8,12/6/2024,Fourteen 01,Yes
1172cf5b-e559-4a4e-81e3-cd887c1c9b22,"This community is nice. It is a little older, but the newly renovated units provide a clean modern finish. Washer, dryer and storage in the unit is a huge plus.",4.2,10/30/2024,Fourteen 01,Yes
523b36ad-bf56-47b4-9ac1-0bba50ab3fd8,"The neighborhood has a lot of trees so it's pretty quiet, but the amenities and location are what sold me.",5.0,11/1/2024,Fourteen 01,Yes
c2c12feb-3581-43b3-bc8e-8ec4f633609c,It’s good to Live there and have a great time there are some amazing people in there the place is pretty cool but sometimes no close parking lots you have to park far from your building after that It not that bad,4.0,10/29/2024,Fourteen 01,Yes
e0dad404-66b7-4539-aa9c-5a8e0ef03cf6,"My experience with Fourteen 01 has been okay so far. I’ve had several issues with my unit that haven’t been fully addressed, even though it’s been a week since I moved in.",3.2,10/23/2024,Fourteen 01,Yes
bf2d44c9-b6c7-4e1f-a5f7-cc7a72b09a8a,"Shout out Lonnie the assistant property manager, very caring and understanding. The community is quiet, the only thing by building is the parking situation. The complex is within a local are everything is nearby.",5.0,8/6/2024,Fourteen 01,Yes
52b6e332-ba52-47d8-82e8-eba88c7b57bc,I have experienced nothing but pleasure from the leasing team in the office to the maintenance supervisor coming over to explain how the ac works. Such a nice place to call home !,5.0,8/4/2024,Fourteen 01,Yes
f90ca18f-0602-4454-bbff-e7d334dd6012,"Love the place, apartments are clean and is on a very central area. The Gym is big and has 2 pools. Very quite place to live and near Orlando Downtown and Kissimmee and very close to Universal parks and hotels.",4.2,8/4/2024,Fourteen 01,Yes
123e753d-8af5-4a4b-9c1d-8f85c6020dcd,"My experience so far is okay. The community is quiet which I love. I’ve had pretty good encounters with the leasing office team, Especially Arianna! She’s amazing, very attentive and follows through! Maintenance team has been kind as well.",4.0,8/5/2024,Fourteen 01,Yes
8dc9d063-5c21-41c2-a9b5-a059a5e55778,From the beginning to the end I have experienced nothing but pleasure from the leasing team in the office to the maintenance supervisor coming over to explain how the ac works. Such a nice place to call home !,5.0,8/4/2024,Fourteen 01,Yes
57857918-84c1-4441-8bc1-069156b6bdbf,"I’ve been here since June 2023 my experience has been pretty good. I’ve had two noisy neighbors. The ones I have right now aren’t too bad once in a while they can get out of hand, but for the most part, they’re pretty good.",4.7,8/4/2024,Fourteen 01,Yes
1582fe51-2bba-436e-9b8c-f421d8d19cc2,"I’ve had pretty good encounters with the leasing office team, Especially Arianna! She’s amazing, very attentive and follows through! Maintenance team has been kind as well.",5.0,8/6/2024,Fourteen 01,Yes
804ebcc0-851f-4bfa-a955-a1c917b63591,The community is quiet which I love. The Gym is big and has 2 pools. Very quite place to live and near Orlando Downtown and Kissimmee and very close to Universal parks and hotels.,4.0,8/5/2024,Fourteen 01,Yes
53b1fca0-af2a-4c16-bb69-7a7484a2ad16,I have experienced nothing but pleasure from the leasing team in the office to the maintenance supervisor coming over to explain how the ac works. Such a nice place to call home !,5.0,8/6/2024,Fourteen 01,Yes
0c238d1e-2924-46eb-9167-c870e9e941d8,"Love the place, apartments are clean and is on a very central area.",4.2,8/4/2024,Fourteen 01,Yes
81daa70f-df92-4cbb-b28f-8034afc98a01,"The ones I have right now aren’t too bad once in a while they can get out of hand, but for the most part, they’re pretty good. I really don’t have any complaints.",4.7,8/4/2024,Fourteen 01,Yes
9b2f1a09-f814-4242-99fd-3373b83fd49b,I’ve been here since June 2023 my experience has been pretty good.,5.0,8/6/2024,Fourteen 01,Yes
